ano,nivel,regiao,uf,sigla,capitulo,obitos,intervalo_codigos,descricao
2026,Estado,Região Norte,Acre,AC,Cap XX,170,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Norte,Amazonas,AM,Cap XX,805,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Norte,Roraima,RR,Cap XX,169,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Norte,Pará,PA,Cap XX,2006,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Norte,Amapá,AP,Cap XX,219,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Norte,Tocantins,TO,Cap XX,493,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Regiao,Região Nordeste,,,Cap XX,16025,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Maranhão,MA,Cap XX,1927,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Piauí,PI,Cap XX,950,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Ceará,CE,Cap XX,2708,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XX,789,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Paraíba,PB,Cap XX,1087,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Pernambuco,PE,Cap XX,2727,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Alagoas,AL,Cap XX,871,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Sergipe,SE,Cap XX,679,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Nordeste,Bahia,BA,Cap XX,4287,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Regiao,Região Sudeste,,,Cap XX,18667,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Sudeste,Minas Gerais,MG,Cap XX,4505,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Sudeste,Espírito Santo,ES,Cap XX,1338,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XX,4275,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Sudeste,São Paulo,SP,Cap XX,8549,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Regiao,Região Sul,,,Cap XX,7516,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Sul,Paraná,PR,Cap XX,3289,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Sul,Santa Catarina,SC,Cap XX,1838,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Sul,Rio Grande do Sul,RS,Cap XX,2389,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Regiao,Região Centro-Oeste,,,Cap XX,3965,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XX,729,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XX,893,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Centro-Oeste,Goiás,GO,Cap XX,1835,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2026,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XX,508,V01–Y98,"Causas externas de morbidade e mortalidade (ex: acidentes, violência)"
2016,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2016,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2017,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2018,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2019,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2020,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
